bookId	IVchapterId	IVverseId	IVverseText	KJVchapterId	KJVverseId	KJVverseText
1	5	15	<b>And Satan sware unto Cain, that he would do according to his commands. And all these things were done in secret.</b>	null	null	
1	5	16	<b>And Cain said, Truly I am Mahan, the master of this great secret, that I may murder and get gain. Wherefore, Cain was called Master Mahan; and he gloried in his wickedness</b>.	null	null	
1	5	17	And Cain <b>went into the field, and Cain</b> talked with Abel, his brother; and it came to pass that <b>while</b> they were in the field, Cain rose up against Abel, his brother, and slew him.	4	8	And Cain talked with Abel his brother: and it came to pass, <b>when</b> they were in the field, that Cain rose up against Abel his brother, and slew him.
1	5	18	<b>And Cain gloried in that which he had done, saying, I am free; surely the flocks of my brother falleth into my hands</b>.	null	null	
1	5	19	And the Lord said unto Cain, Where is Abel, thy brother? And he said, I know not. Am I my brother's keeper?	4	9	And the LORD said unto Cain, Where is Abel thy brother? And he said, I know not: Am I my brother's keeper?
1	5	20	And <b>the Lord</b> said, What hast thou done? The voice of thy brother's blood <b>cries</b> unto me from the ground.	4	10	And <b>he</b> said, What hast thou done? the voice of thy brother's blood <b>crieth</b> unto me from the ground.
1	5	21	And now, thou <b>shalt be</b> cursed from the earth, which hath opened her mouth to receive thy brother's blood from thy hand.	4	11	And now <b>art</b> thou cursed from the earth, which hath opened her mouth to receive thy brother's blood from thy hand;
1	5	22	When thou tillest the ground, it shall not henceforth yield unto thee her strength; a fugitive and a vagabond shalt thou be in the earth.	4	12	When thou tillest the ground, it shall not henceforth yield unto thee her strength; a fugitive and a vagabond shalt thou be in the earth.
1	5	23	And Cain said unto the Lord, <b>Satan tempted me because of my brother's flocks; and I was wroth also, for his offering thou didst accept, and not mine.</b> 5:24 My punishment is greater than I can bear.	4	13	And Cain said unto the LORD, My punishment is greater than I can bear.
1	null	null	Behold, thou hast driven me out this day from the face of the <b>Lord</b>, and from thy face shall I be hid; and I shall be a fugitive and a vagabond in the earth; and it shall come to pass that <b>he</b> that findeth me shall slay me <b>because of mine iniquities, for these things are not hid from the Lord.</b>	4	14	Behold, thou hast driven me out this day from the face of the <b>earth</b>; and from thy face shall I be hid; and I shall be a fugitive and a vagabond in the earth; and it shall come to pass, that <b>every one</b> that findeth me shall slay me.
1	5	25	And <b>I</b>, the Lord, said unto him, Whosoever slayeth <b>thee</b>, vengeance shall be taken on him sevenfold; and <b>I</b>, the Lord, set a mark upon Cain, lest any finding him should kill him.	4	15	And the LORD said unto him, <b>Therefore</b> whosoever slayeth <b>Cain</b>, vengeance shall be taken on him sevenfold. And the LORD set a mark upon Cain, lest any finding him should kill him.
1	5	26	And Cain <b>was shut</b> out from the presence of the Lord and,<b> with his wife and many of his brethren</b>, dwelt in the land of Nod, on the east of Eden.	4	16	And Cain <b>went</b> out from the presence of the LORD, and dwelt in the land of Nod, on the east of Eden.
1	5	27	And Cain knew his wife, and she conceived and bare Enoch; <b>and he also begat many sons and daughters</b>. And he builded a city, and <b>he</b> called the name of the city after the name of his son Enoch.	4	17	And Cain knew his wife; and she conceived, and bare Enoch: and he builded a city, and called the name of the city, after the name of his son, Enoch.
1	5	28	And unto Enoch was born Irad and <b>other sons and daughters; and</b> Irad begat Mehujael <b>and other sons and daughters.</b> 5:29 And Mehujael begat Methusael <b>and other sons and daughters</b>. And Methusael begat Lamech.	4	18	And unto Enoch was born Irad: and Irad begat Mehujael: and Mehujael begat Methusael: and Methusael begat Lamech.
1	5	30	And Lamech took unto <b>himself</b> two wives: the name of one <b>being</b> Adah, and the name of the other, Zillah.	4	19	And Lamech took unto <b>him</b> two wives: the name of <b>the</b> one <b>was</b> Adah, and the name of the other Zillah.
1	5	31	And Adah bare Jabal; he was the father of such as dwell in tents, and <b>they were keepers</b> of cattle;	4	20	And Adah bare Jabal: he was the father of such as dwell in tents, and of <b>such as have</b> cattle.
1	null	null	and his brother's name was Jubal, <b>who</b> was the father of all such as handle the harp and organ.	4	21	And his brother's name was Jubal: <b>he</b> was the father of all such as handle the harp and organ.
1	5	32	And Zillah, she also bare <b>Tubal Cain</b>, an instructor of every artificer in brass and iron; and the sister of <b>Tubal Cain</b> was <b>called</b> Naamah.	4	22	And Zillah, she also bare <b>Tubal-cain</b>, an instructer of every artificer in brass and iron: and the sister of <b>Tubal-cain</b> was Naamah.
1	5	33	And Lamech said unto his wives, Adah and Zillah, Hear my voice, ye wives of Lamech; hearken unto my speech, for I have slain a man to my wounding, and a young man to my hurt.	4	23	And Lamech said unto his wives, Adah and Zillah, Hear my voice; ye wives of Lamech, hearken unto my speech: for I have slain a man to my wounding, and a young man to my hurt.
1	5	34	If Cain shall be avenged sevenfold, truly Lamech <b>shall be</b> seventy and sevenfold.	4	24	If Cain shall be avenged sevenfold, truly Lamech seventy and sevenfold.
1	5	35	<b>For Lamech, having entered into a covenant with Satan after the manner of Cain, wherein he became Master Mahan, master of that great secret which was administered unto Cain by Satan,</b>	null	null	
1	5	36	<b>And Irad, the son of Enoch, having known their secret, began to reveal it unto the sons of Adam; wherefore, Lamech, being angry, slew him--not like unto Cain his brother Abel for the sake of getting gain; but he slew him for the oath's sake;</b>	null	null	
1	5	37	<b>For, from the days of Cain, there was a secret combination; and their works were in the dark, and they knew every man his brother.</b>	null	null	
1	5	38	<b>Wherefore, the Lord cursed Lamech and his house and all they that had covenanted with Satan; for they kept not the commandments of God. And it displeased God, and he ministered not unto them.</b>	null	null	
1	5	39	<b>And their works were abominations and began to spread among all the sons of men. And it was among the sons of men.</b>	null	null	
1	5	40	<b>And among the daughters of men, these things were not spoken because that Lamech had spoken the secret unto his wives, and they rebelled against him, and declared these things abroad, and had not compassion.</b>	null	null	
1	5	41	<b>Wherefore, Lamech was despised, and cast out, and came not among the sons of men, lest he should die.</b>	null	null	
1	5	42	<b>And thus the works of darkness began to prevail among all the sons of men.</b>	null	null	
1	5	43	<b>And God cursed the earth with a sore curse and was angry with the wicked, with all the sons of men whom he had made; for they would not hearken unto his voice nor believe on his Only Begotten Son, even him whom he declared should come in the meridian of time, who was prepared from before the foundation of the world.</b>	null	null	
1	5	44	<b>And thus the gospel began to be preached from the beginning, being declared by holy angels sent forth from the presence of God, and by his own voice, and by the gift of the Holy Ghost.</b>	null	null	
1	5	45	<b>And thus all things were confirmed unto Adam by a holy ordinance, and the gospel preached, and a decree sent forth that it should be in the world until the end thereof; and thus it was. Amen.</b>	null	null	
1	6	1	<b>And Adam hearkened unto the voice of God and called upon his sons to repent.</b>	null	null	
1	6	2	And Adam knew his wife again, and she bare a son; and <b>he</b> called his name Seth.	4	25	And Adam knew his wife again; and she bare a son, and called his name Seth:
1	6	3	<b>And Adam glorified the name of God,</b> for <b>he</b> said, God hath appointed me another seed instead of Abel whom Cain slew.	null	null	For God, said<b> she</b>, hath appointed me another seed instead of Abel, whom Cain slew.
1	6	4	<b>And God revealed himself unto</b> Seth; <b>and he rebelled not, but offered an acceptable sacrifice like unto his brother Abel. </b>And to him also was born a son, and he called his name Enos.	4	26	And <b>to </b>Seth, to him also <b>there</b> was born a son; and he called his name Enos:
1	6	5	<b>And</b> then began <b>these</b> men to call upon the name of the Lord; <b>and the Lord blessed them; and a book of remembrance was kept in the which was recorded in the language of Adam, for it was given unto as many as called upon God to write by the Spirit of inspiration;</b>	null	null	then began men to call upon the name of the LORD.
1	6	6	<b>And by them their children were taught to read and write, having a language which was pure and undefiled.</b>	null	null	
1	6	7	<b>Now this same priesthood which was in the beginning shall be in the end of the world also.</b>	null	null	
